Temps	Axial D?lacement	Axial Force	Axial fl?he	Axial CMOD*2	Canon
Sec	mm	N	mm	mm	unitless
6.0146484	-0.019559264	-15.504812	7.53E-05	0.003537238	0
6.5146484	-0.021851063	-15.441303	7.00E-05	0.003606975	0
7.0146484	-0.022107363	-13.581245	0.00011269	0.003583729	0
7.5146484	-0.023666024	-13.989742	6.04E-05	0.003587008	0
8.0146484	-0.026103854	-13.841802	7.20E-05	0.003618896	0
8.5146484	-0.027695298	-15.185025	0.000127126	0.003603995	0
9.0146484	-0.028300285	-15.103277	9.51E-05	0.003547072	0
9.5146484	-0.029790401	-14.981708	2.20E-05	0.003590882	0
10.014648	-0.03220439	-17.349379	2.58E-05	0.003705025	1
10.514648	-0.034078956	-15.269225	8.19E-05	0.003693104	1
11.014648	-0.034669042	-17.060366	0.000103898	0.003670156	0
11.514648	-0.034159422	-16.313951	4.09E-05	0.003612936	0
12.014648	-0.037232041	-14.610867	7.65E-05	0.003460348	0
12.514648	-0.035297871	-16.192059	2.76E-05	0.003610253	0
13.014648	-0.038552284	-16.334066	0.000114068	0.003663003	0
13.514648	-0.042772293	-15.593092	7.03E-05	0.003692806	0
14.014648	-0.041988492	-16.108875	8.15E-05	0.003625453	0
14.514648	-0.04401803	-17.318127	0.000125393	0.003619492	0
15.014648	-0.045382977	-15.926514	2.30E-05	0.003680885	0
15.514648	-0.047796965	-16.510975	7.85E-05	0.003744066	0
16.014648	-0.048276782	-15.117322	1.68E-05	0.003755689	0
16.514648	-0.048440695	-17.372734	8.06E-05	0.003728867	0
17.014648	-0.05197823	-15.19908	8.46E-05	0.003638268	0
17.514648	-0.054582953	-16.432959	0.000128616	0.003760457	0
18.014648	-0.054818392	-14.431901	4.04E-05	0.003753007	0
18.514648	-0.058078766	-13.76334	3.53E-05	0.003728569	0
19.014648	-0.056827068	-15.97649	0.000106115	0.003766716	0
19.514648	-0.059580803	-16.985409	6.18E-05	0.003747344	0
20.014648	-0.061067939	-16.866108	2.51E-05	0.003770292	0
20.514648	-0.062358379	-15.531122	0.000124369	0.003760457	0
21.014648	-0.06339252	-17.980164	5.54E-05	0.003674924	1
21.514648	-0.064435601	-17.173807	3.87E-05	0.003742874	0
22.014648	-0.066128373	-13.068077	0.000107735	0.00379324	0
22.514648	-0.068324804	-14.782601	9.50E-05	0.003877878	0
23.014648	-0.069516897	-15.469789	8.92E-05	0.003951788	0
23.514648	-0.070756674	-15.7979	5.30E-05	0.0038293	0
24.014648	-0.073006749	-14.083165	9.19E-05	0.003933013	0
24.514648	-0.075083971	-16.15823	7.68E-05	0.003927052	0
25.014648	-0.075125694	-16.121883	7.62E-05	0.003931224	0
25.514648	-0.077465177	-15.537002	9.22E-05	0.003908873	0
26.014648	-0.07776618	-16.04542	7.34E-05	0.003911555	0
26.514648	-0.081223249	-13.090781	5.49E-05	0.003888905	0
27.014648	-0.081202388	-15.653833	4.92E-05	0.003924668	0
27.514648	-0.083944201	-14.47832	0.000109877	0.003951788	0
28.014648	-0.085556507	-15.550526	0.000116639	0.003911853	0
28.514648	-0.084865093	-16.533073	7.07E-05	0.003941059	0
29.014648	-0.087228417	-13.420882	8.11E-05	0.003927052	0
29.514648	-0.089985132	-16.617346	0.00011798	0.003939569	0
30.014648	-0.090315938	-14.013711	0.00010794	0.003861487	0
30.514648	-0.091743469	-14.483233	8.87E-05	0.003912449	0
31.014648	-0.09329319	-18.205389	0.000110269	0.003853142	0
31.514648	-0.096926093	-16.551758	6.88E-05	0.003825724	1
32.014648	-0.09611547	-15.120265	7.23E-05	0.003852248	0
32.514648	-0.097689033	-15.86046	5.68E-05	0.003819466	0
33.014648	-0.098440051	-16.545527	0.000117905	0.003734529	0
33.514648	-0.10073185	-16.37546	5.16E-05	0.003829002	0
34.014648	-0.10143816	-16.324028	0.000110809	0.003779829	0
34.514648	-0.10424852	-14.843791	6.01E-05	0.003857613	0
35.014648	-0.10763407	-15.083888	6.76E-05	0.003841519	0
35.514648	-0.10677576	-15.844988	8.11E-05	0.003889799	0
36.014648	-0.10866225	-15.809274	4.03E-05	0.003888011	0
36.514648	-0.11111796	-16.823273	8.34E-05	0.003814399	0
37.014648	-0.1116991	-17.052256	-2.40E-05	0.003722608	0
37.514648	-0.11285245	-15.005885	0.000101421	0.00382334	0
38.014648	-0.11625886	-15.390856	0.00010116	0.003753007	0
38.514648	-0.11544824	-16.159149	8.73E-05	0.003552437	0
39.014648	-0.11869371	-18.323141	5.18E-05	0.003264248	0
39.514648	-0.11835098	-14.724945	8.64E-05	0.003229082	0
40.014648	-0.12070537	-14.435352	6.45E-05	0.003147125	0
40.514648	-0.12242198	-15.473325	0.000128243	0.003216863	0
41.014648	-0.1242727	-14.508298	0.000103544	0.003097653	0
41.514648	-0.12489855	-15.26962	2.41E-05	0.003113151	0
42.014648	-0.12783408	-14.671357	7.81E-05	0.003056824	1
42.514648	-0.12916923	-18.320076	8.07E-05	0.003040433	0
43.014648	-0.12963712	-16.862738	2.59E-05	0.002965629	0
43.514648	-0.13067126	-18.258511	5.64E-05	0.002948642	0
44.014648	-0.13184249	-18.78075	7.96E-05	0.003049672	0
44.514648	-0.13507307	-17.86828	5.88E-05	0.002992153	0
45.014648	-0.13458431	-18.406555	7.80E-05	0.003149211	0
45.514648	-0.13867021	-17.438435	9.52E-05	0.0030002	0
46.014648	-0.13815463	-17.625408	5.81E-05	0.002956688	0
46.514648	-0.1387924	-19.105034	8.06E-05	0.002961755	0
47.014648	-0.14016628	-20.672222	2.54E-05	0.002962351	0
47.514648	-0.14366806	-17.648323	8.83E-05	0.003041327	0
48.014648	-0.14563799	-17.839617	7.51E-05	0.00297904	0
48.514648	-0.14624	-19.907976	8.72E-05	0.002999902	0
49.014648	-0.14763176	-19.050184	5.79E-05	0.002980828	0
49.514648	-0.14834702	-19.692055	0.000116061	0.00304997	0
50.014648	-0.15172362	-16.470083	0.000147577	0.003116429	0
50.514648	-0.15263855	-16.595888	9.77E-05	0.003069341	0
51.014648	-0.15488863	-19.502815	6.69E-05	0.003053844	0
51.514648	-0.1558423	-18.455824	0.000104979	0.002974868	0
52.014648	-0.15665591	-19.00732	6.80E-05	0.002964437	0
52.514648	-0.15785396	-19.674126	0.000126585	0.002934337	1
53.014648	-0.15925467	-20.914993	7.56E-05	0.002906919	1
53.514648	-0.16151369	-19.376741	8.53E-05	0.002975464	0
54.014648	-0.16153157	-21.21484	6.12E-05	0.002980828	0
54.514648	-0.16454458	-19.430069	4.15E-05	0.00295192	0
55.014648	-0.16524494	-17.625589	6.28E-05	0.002879202	0
55.514648	-0.16667545	-18.699131	7.38E-05	0.003042221	0
56.014648	-0.16776621	-18.991734	8.27E-06	0.002978444	0
56.514648	-0.17019808	-19.493973	6.33E-05	0.002895296	0
57.014648	-0.17286539	-20.917274	7.57E-05	0.002975166	0
57.514648	-0.17208159	-18.342621	5.04E-05	0.003006756	0
58.014648	-0.17463565	-20.753805	9.22E-05	0.002929568	0
58.514648	-0.17709434	-18.557131	5.55E-05	0.003055632	0
59.014648	-0.17776191	-19.87459	0.000129323	0.003114641	0
59.514648	-0.17941296	-20.347113	6.45E-05	0.002922416	0
60.014648	-0.18001497	-18.79451	0.00010835	0.002954006	0
60.514648	-0.18250048	-19.304422	0.000111014	0.00290513	0
61.014648	-0.18509328	-19.174212	6.05E-06	0.002985001	0
61.514648	-0.18488169	-18.44503	4.11E-05	0.002848208	0
62.014648	-0.18740296	-17.325859	8.37E-05	0.002769232	0
62.514648	-0.18799007	-19.287037	0.000101328	0.002808273	0
63.014648	-0.19085705	-18.041759	4.83E-05	0.002960861	0
63.514648	-0.19035041	-15.996929	3.07E-05	0.002834201	1
64.014648	-0.19278228	-18.857239	8.66E-05	0.00289619	0
64.514648	-0.19388199	-19.958544	8.78E-05	0.002773106	0
65.014648	-0.19463897	-20.065638	9.17E-05	0.002833903	0
65.514648	-0.19682646	-19.499296	9.81E-05	0.002851188	0
66.014648	-0.19894838	-20.241257	5.20E-05	0.002839863	0
66.514648	-0.19927919	-20.654398	0.000180155	0.00282675	0
67.014648	-0.20030737	-19.178329	3.66E-05	0.002806485	0
67.514648	-0.20292997	-19.273008	7.35E-05	0.00274092	0
68.014648	-0.2037555	-18.017908	8.43E-05	0.002852976	0
68.514648	-0.20699501	-19.353127	8.52E-05	0.00286907	0
69.014648	-0.20700097	-20.431786	9.59E-05	0.002820194	0
69.514648	-0.20872355	-18.595551	0.000151489	0.002959967	0
70.014648	-0.21183491	-21.094059	8.75E-05	0.002910197	0
70.514648	-0.2128154	-21.347752	9.38E-05	0.0028193	0
71.014648	-0.21387637	-20.30448	4.34E-05	0.002902448	0
71.514648	-0.21392405	-20.513676	5.76E-05	0.002768934	0
72.014648	-0.21642447	-19.402641	0.000120886	0.002856851	0
72.514648	-0.21896958	-21.192888	7.02E-05	0.00287503	0
73.014648	-0.21895468	-22.53767	5.15E-05	0.002751648	0
73.514648	-0.22238195	-21.252396	2.38E-05	0.002778769	0
74.014648	-0.22158921	-19.783905	0.000105836	0.002703071	1
74.514648	-0.22388399	-21.779606	8.61E-05	0.002803803	0
75.014648	-0.22496879	-23.269209	9.89E-05	0.002820194	0
75.514648	-0.22735894	-20.278851	0.000119172	0.002802312	0
76.014648	-0.22880733	-21.888823	8.23E-05	0.002886355	0
76.514648	-0.23021698	-21.798771	6.68E-05	0.002714396	0
77.014648	-0.23131371	-21.611139	9.89E-05	0.002765656	0
77.514648	-0.23215711	-20.472647	5.20E-05	0.00274837	0
78.014648	-0.23485124	-21.178324	8.94E-05	0.002681911	0
78.514648	-0.23792982	-20.413883	5.99E-05	0.002770722	0
79.014648	-0.23676157	-20.171616	0.000113472	0.002764165	0
79.514648	-0.23958981	-18.416927	4.38E-05	0.002693832	0
80.014648	-0.24140477	-21.216715	0.000108369	0.002809167	0
80.514648	-0.24157166	-19.312826	0.000107381	0.002692342	0
81.014648	-0.24363697	-22.357666	5.64E-05	0.002653301	0
81.514648	-0.24394393	-20.735716	0.000100825	0.002641976	0
82.014648	-0.2456516	-22.92107	6.04E-05	0.002693832	0
82.514648	-0.24820864	-19.911526	6.38E-05	0.00272274	0
83.014648	-0.24916828	-18.912086	6.58E-05	0.002784431	0
83.514648	-0.25014281	-19.050375	0.000104886	0.002714098	0
84.014648	-0.25222301	-20.203653	7.64E-05	0.00266403	0
84.514648	-0.25330186	-20.326578	8.46E-05	0.002581477	1
85.014648	-0.25651753	-19.675955	5.89E-05	0.00256747	0
85.514648	-0.25737882	-21.142088	9.05E-05	0.002644956	0
86.014648	-0.25705993	-22.516882	5.95E-05	0.002700985	0
86.514648	-0.25891066	-21.540039	0.000131726	0.00268817	0
87.014648	-0.26074052	-21.553207	0.000117701	0.002618134	0
87.514648	-0.26290119	-20.535028	0.000136197	0.002565086	0
88.014648	-0.26476681	-20.180861	8.13E-05	0.002675653	0
88.514648	-0.26771128	-21.90094	6.68E-05	0.002678633	0
89.014648	-0.26778579	-22.107824	0.000106376	0.002515018	0
89.514648	-0.26841164	-21.191936	3.55E-05	0.002549291	0
90.014648	-0.27099848	-20.724634	0.000114758	0.002563298	0
90.514648	-0.27290583	-22.489321	5.47E-05	0.002541542	0
91.014648	-0.27329624	-20.650791	0.00010984	0.002529323	0
91.514648	-0.27554631	-20.64448	9.51E-05	0.002637804	0
92.014648	-0.27675927	-21.298637	0.000101198	0.002485812	0
92.514648	-0.27811229	-22.544481	9.96E-05	0.00253737	0
93.014648	-0.28051138	-22.717827	9.31E-05	0.002581477	0
93.514648	-0.28138757	-21.429228	4.68E-05	0.002508462	0
94.014648	-0.28172135	-22.179939	8.77E-05	0.002520382	0
94.514648	-0.28435588	-19.905462	7.33E-05	0.002529919	0
95.014648	-0.28453767	-20.308811	0.000113379	0.002449751	1
95.514648	-0.28627217	-20.833191	6.96E-05	0.002467632	0
96.014648	-0.28763711	-22.672529	6.85E-05	0.002542436	0
96.514648	-0.28993189	-22.499178	0.000122748	0.002350807	0
97.014648	-0.2922982	-23.110418	8.28E-05	0.002458096	0
97.514648	-0.29304028	-23.240515	0.0001394	0.002465844	0
98.014648	-0.29476881	-21.144484	6.58E-05	0.002374351	0
98.514648	-0.29694438	-21.830538	6.42E-05	0.002290011	0
99.014648	-0.29718578	-21.346308	9.36E-05	0.002340674	0
99.514648	-0.29819906	-21.746792	9.27E-05	0.00236243	0
100.01465	-0.30024946	-22.952332	6.35E-05	0.002394021	0
100.51465	-0.30197501	-23.21781	4.13E-05	0.002344251	0
101.01465	-0.30400753	-22.765472	9.33E-05	0.002376139	0
101.51465	-0.30540526	-22.802971	9.72E-05	0.002315939	0
102.01465	-0.30721426	-23.334705	7.67E-05	0.002313554	0
102.51465	-0.30927658	-24.451254	8.20E-05	0.002304614	0
103.01465	-0.30949116	-23.504284	3.09E-05	0.002300441	0
103.51465	-0.3108412	-24.395845	4.15E-05	0.002267957	0
104.01465	-0.31116903	-23.085823	7.31E-05	0.002223551	0
104.51465	-0.31178296	-21.581436	4.79E-05	0.002234876	0
105.01465	-0.31533241	-23.070673	9.12E-05	0.002324581	0
105.51465	-0.31691194	-24.337934	9.83E-05	0.002232194	1
106.01465	-0.31858087	-22.488304	3.56E-05	0.002260208	1
106.51465	-0.32045245	-21.996496	7.20E-05	0.002216697	0
107.01465	-0.32139122	-23.661444	7.56E-05	0.002286434	0
107.51465	-0.32126307	-23.864098	6.17E-05	0.002250969	0
108.01465	-0.32363832	-21.660795	4.07E-05	0.002266765	0
108.51465	-0.32518804	-24.870842	5.60E-05	0.002268851	0
109.01465	-0.32730699	-22.992771	6.13E-05	0.002208054	0
109.51465	-0.32988787	-22.153429	0.00010496	0.002298951	0
110.01465	-0.33098459	-25.813644	9.40E-05	0.002309084	0
110.51465	-0.33253431	-27.281521	0.000119042	0.002291501	0
111.01465	-0.33468008	-23.569941	7.25E-05	0.002116263	0
111.51465	-0.3362149	-23.466661	8.33E-05	0.002108514	0
112.01465	-0.33679008	-24.74612	0.00012733	0.002184808	0
112.51465	-0.33900142	-23.497654	6.78E-05	0.002185702	0
113.01465	-0.34060776	-23.144754	7.21E-05	0.002174377	0
113.51465	-0.34269392	-23.557447	6.17E-05	0.002157092	0
114.01465	-0.34408569	-23.635178	0.000106972	0.002172589	0
114.51465	-0.34403801	-23.020548	7.99E-05	0.002145767	0
115.01465	-0.3459096	-23.557943	4.25E-05	0.002146959	0
115.51465	-0.34621954	-22.963636	6.51E-05	0.002280176	0
116.01465	-0.34939051	-23.946932	0.00016151	0.002309382	0
116.51465	-0.34986138	-24.017282	7.12E-05	0.002220869	1
117.01465	-0.35176575	-23.675362	0.000108518	0.002329648	0
117.51465	-0.35371482	-23.001152	8.23E-05	0.002366304	0
118.01465	-0.35419464	-22.743254	0.000105239	0.002236962	0
118.51465	-0.3557831	-22.640955	6.11E-05	0.002350211	0
119.01465	-0.3582269	-23.295631	0.000144299	0.002331436	0
119.51465	-0.35875142	-24.520508	8.84E-05	0.002342165	0
120.01465	-0.36129653	-23.70274	5.14E-05	0.002382398	0
120.51465	-0.36079884	-21.603762	0.000127424	0.002379119	0
121.01465	-0.36492348	-24.660887	8.19E-05	0.002462566	0
121.51465	-0.36508739	-23.856655	6.32E-05	0.002298057	0
122.01465	-0.36770701	-22.831774	9.15E-05	0.002489984	0
122.51465	-0.36986172	-23.691149	9.95E-05	0.002427101	0
123.01465	-0.36958754	-23.235439	5.84E-05	0.002423525	0
123.51465	-0.37100315	-23.052134	7.51E-05	0.002463758	0
124.01465	-0.37260354	-24.586147	8.85E-05	0.002481639	0
124.51465	-0.37406385	-22.278435	4.49E-05	0.002400875	0
125.01465	-0.37617385	-24.670467	3.89E-05	0.002518296	0
125.51465	-0.37652552	-23.005335	0.000135768	0.002419055	0
126.01465	-0.37845075	-21.757051	4.73E-05	0.002455115	0
126.51465	-0.38132071	-22.477768	7.56E-05	0.002380014	0
127.01465	-0.38114786	-25.483265	0.000120588	0.002485514	1
127.51465	-0.38291216	-22.289665	7.62E-05	0.002465844	0
128.01465	-0.38541257	-23.018017	9.57E-05	0.002366006	0
128.51465	-0.38742423	-23.391655	0.000173096	0.002409518	0
129.01465	-0.38728714	-21.956961	7.74E-05	0.002455711	0
129.51465	-0.38789809	-21.973085	9.97E-05	0.002384186	0
130.01465	-0.3903091	-21.53323	0.000118837	0.002415776	0
130.51465	-0.39301515	-23.563652	9.84E-05	0.002453029	0
131.01465	-0.39310753	-23.022387	4.99E-05	0.002556443	0
131.51465	-0.39449632	-22.529799	6.42E-05	0.002421141	0
132.01465	-0.39714575	-25.192675	0.000136662	0.002457202	0
132.51465	-0.39736331	-24.101454	9.64E-05	0.002405345	0
133.01465	-0.39880276	-21.1551	8.04E-05	0.002391338	0
133.51465	-0.4003793	-23.33189	8.90E-05	0.002448857	0
134.01465	-0.40275753	-23.052401	6.55E-05	0.002344549	0
134.51465	-0.405249	-22.452122	7.14E-05	0.002403855	0
135.01465	-0.40531456	-22.141315	5.44E-05	0.002368987	0
135.51465	-0.40534139	-23.07634	5.09E-05	0.002425611	0
136.01465	-0.40963888	-22.554413	4.35E-05	0.002451837	0
136.51465	-0.40873587	-22.092064	6.28E-05	0.002539456	0
137.01465	-0.4109323	-22.400045	2.02E-05	0.002534986	0
137.51465	-0.41379333	-21.062799	6.92E-05	0.002481937	1
138.01465	-0.41418672	-23.010523	4.16E-05	0.002435446	0
138.51465	-0.41590333	-23.161518	6.16E-05	0.002498031	0
139.01465	-0.41853487	-20.618095	5.96E-05	0.002414584	0
139.51465	-0.41817427	-23.734655	7.87E-05	0.002403855	0
140.01465	-0.42079389	-21.409239	5.87E-05	0.00248313	0
140.51465	-0.42204261	-21.773308	4.06E-05	0.002498031	0
141.01465	-0.42433441	-22.332279	6.29E-05	0.002485216	0
141.51465	-0.42758584	-24.282486	7.15E-05	0.002526045	0
142.01465	-0.42756498	-24.361256	6.64E-05	0.002411604	0
142.51465	-0.42967796	-23.712624	7.81E-05	0.002564788	0
143.01465	-0.42868257	-25.842409	4.69E-05	0.002430975	0
143.51465	-0.43250024	-23.437227	6.75E-05	0.002487302	0
144.01465	-0.43314099	-24.623957	7.75E-05	0.00252068	0
144.51465	-0.43526292	-24.005196	2.67E-05	0.002438128	0
145.01465	-0.43590069	-23.234127	3.15E-05	0.002368093	0
145.51465	-0.43726563	-23.320641	8.15E-05	0.002451539	0
146.01465	-0.43894649	-23.621206	9.84E-05	0.00244081	0
146.51465	-0.44140518	-25.532476	8.72E-05	0.002585053	0
147.01465	-0.44084787	-22.519306	7.51E-05	0.002501607	0
147.51465	-0.44467151	-25.724276	3.01E-05	0.002546012	0
148.01465	-0.44521987	-24.46244	7.42E-05	0.00259161	1
148.51465	-0.44748783	-23.59696	8.52E-05	0.002678931	1
149.01465	-0.4468292	-22.462225	0.000144038	0.002595484	0
149.51465	-0.44910908	-23.687708	0.000115428	0.002592504	0
150.01465	-0.45012534	-22.229475	9.74E-05	0.002570152	0
150.51465	-0.45253336	-22.701012	5.98E-05	0.002540946	0
151.01465	-0.45448244	-24.288097	0.000104755	0.002563596	0
151.51465	-0.45333207	-22.634462	7.71E-05	0.002513528	0
152.01465	-0.45755208	-22.191826	1.72E-05	0.002586842	0
152.51465	-0.45704544	-24.428778	7.94E-05	0.002626479	0
153.01465	-0.45981109	-23.252283	0.000128523	0.002548397	0
153.51465	-0.46175122	-22.056316	8.55E-05	0.002630353	0
154.01465	-0.46119988	-25.829329	7.34E-05	0.002605021	0
154.51465	-0.4640907	-24.375343	5.41E-05	0.002506673	0
155.01465	-0.46672821	-24.307348	7.63E-05	0.002528727	0
155.51465	-0.46700537	-24.05271	6.06E-05	0.002552867	0
156.01465	-0.46789944	-25.600872	2.01E-05	0.002562404	0
156.51465	-0.46856999	-25.328445	7.47E-05	0.0026685	0
157.01465	-0.47153533	-23.250444	2.88E-05	0.002439022	0
157.51465	-0.47291815	-23.845253	8.63E-05	0.002586842	0
158.01465	-0.47458112	-23.556187	0.000124443	0.002547503	0
158.51465	-0.47589839	-25.897608	8.58E-05	0.002558529	0
159.01465	-0.47641695	-24.377611	8.85E-05	0.002549887	1
159.51465	-0.48022866	-25.440042	7.61E-05	0.002601147	0
160.01465	-0.479424	-25.019737	0.00016382	0.002603531	0
160.51465	-0.4830271	-26.657948	2.67E-05	0.002523363	0
161.01465	-0.48320889	-26.552011	4.80E-05	0.002547205	0
161.51465	-0.48477054	-26.867001	8.37E-05	0.002508462	0
162.01465	-0.48657954	-24.925915	0.00010388	0.002450645	0
162.51465	-0.48831999	-26.237844	8.65E-05	0.002574623	0
163.01465	-0.49073696	-26.178034	0.000103395	0.002520979	0
163.51465	-0.49000978	-26.719341	8.40E-05	0.00253588	0
164.01465	-0.49216449	-28.554794	9.47E-05	0.002548993	0
164.51465	-0.49210191	-27.75276	8.74E-05	0.002610683	0
165.01465	-0.49600601	-27.367741	6.81E-05	0.002572238	0
165.51465	-0.497967	-27.412361	7.85E-05	0.002470911	0
166.01465	-0.49894452	-27.532215	7.55E-05	0.002496839	0
166.51465	-0.49982965	-26.748131	6.34E-05	0.002438128	0
167.01465	-0.5019486	-28.274342	7.75E-05	0.00238806	0
167.51465	-0.50365627	-28.813734	0.000115689	0.002448857	0
168.01465	-0.50406158	-29.969196	6.00E-05	0.002515316	0
168.51465	-0.50560236	-28.79266	4.73E-05	0.002437234	0
169.01465	-0.50677657	-30.461685	0.000123829	0.002539158	0
169.51465	-0.51062703	-29.840813	3.48E-05	0.002392232	1
170.01465	-0.51095784	-31.365887	5.79E-05	0.002408028	0
170.51465	-0.51167309	-30.587204	9.94E-05	0.002351105	0
171.01465	-0.51439106	-30.798346	7.37E-05	0.002477765	0
171.51465	-0.51542222	-32.823853	0.000111554	0.002374351	0
172.01465	-0.5166173	-32.803833	3.86E-05	0.002564192	0
172.51465	-0.51782131	-32.03965	7.02E-05	0.002589226	0
173.01465	-0.51877201	-32.312107	5.32E-05	0.002502799	0
173.51465	-0.5224973	-33.135002	9.87E-05	0.002587736	0
174.01465	-0.52260756	-31.815947	7.56E-05	0.00254035	0
174.51465	-0.52331388	-33.9617	0.000103544	0.002494454	0
175.01465	-0.52648783	-31.478018	5.67E-05	0.002374351	0
175.51465	-0.52502751	-34.509018	7.39E-05	0.002419949	0
176.01465	-0.52844286	-31.58386	9.01E-05	0.002504587	0
176.51465	-0.52875876	-34.168888	5.39E-05	0.002423525	0
177.01465	-0.53127706	-33.822445	0.000106618	0.002517104	0
177.51465	-0.53123236	-31.951681	4.01E-05	0.002477169	0
178.01465	-0.53327978	-32.423176	4.05E-05	0.002498031	0
178.51465	-0.537467	-33.925438	8.93E-05	0.002481937	0
179.01465	-0.53767264	-34.746742	0.000146776	0.002453327	0
179.51465	-0.53830445	-37.466248	5.79E-05	0.002444387	0
180.01465	-0.54076016	-37.090004	7.27E-05	0.002509058	1
180.51465	-0.54121912	-35.42524	7.02E-05	0.002385378	0
181.01465	-0.54324865	-37.080563	0.000114292	0.002417266	0
181.51465	-0.54518282	-35.738216	1.12E-05	0.002320707	0
182.01465	-0.54693222	-35.521893	7.54E-05	0.002495349	0
182.51465	-0.54769814	-36.629902	7.21E-05	0.002439916	0
183.01465	-0.54991841	-35.234501	6.20E-05	0.002464354	0
183.51465	-0.55083334	-36.007233	7.91E-05	0.002369881	0
184.01465	-0.55176914	-38.024654	6.42E-05	0.00249356	0
184.51465	-0.55249631	-35.900135	5.44E-05	0.002449453	0
185.01465	-0.55614412	-35.810352	8.09E-05	0.002371967	0
185.51465	-0.55579543	-39.071918	5.60E-05	0.002419055	0
186.01465	-0.55883825	-39.671944	0.000113826	0.002408624	0
186.51465	-0.56015551	-39.104618	8.15E-05	0.00241071	0
187.01465	-0.55982172	-41.851929	0.00011107	0.002433658	0
187.51465	-0.56162179	-43.511715	3.85E-05	0.002452731	0
188.01465	-0.56612492	-42.711128	7.07E-05	0.002374947	0
188.51465	-0.56712329	-41.437469	8.82E-05	0.002372265	0
189.01465	-0.56678653	-43.039932	2.37E-05	0.002216399	0
189.51465	-0.56902468	-42.568218	7.06E-05	0.002429485	0
190.01465	-0.5718112	-44.19017	0.000145882	0.002315939	0
190.51465	-0.57245791	-41.551289	0.000124946	0.002287328	1
191.01465	-0.57352781	-44.263283	5.57E-05	0.002405047	0
191.51465	-0.575912	-46.770996	7.83E-05	0.002395809	0
192.01465	-0.57686567	-45.215794	7.93E-05	0.002245605	0
192.51465	-0.57851672	-47.624706	0.000126064	0.00233978	0
193.01465	-0.57904124	-49.328415	7.34E-05	0.002334118	0
193.51465	-0.58044791	-52.216877	8.55E-05	0.002364218	0
194.01465	-0.58222115	-54.174191	0.000103358	0.002174079	0
194.51465	-0.58183074	-57.79916	2.98E-05	0.002166629	0
195.01465	-0.58407485	-60.057884	0.000128578	0.002190173	0
195.51465	-0.58681369	-64.311661	0.000125393	0.002132356	0
196.01465	-0.58694482	-65.732582	0.000136402	0.002215803	0
196.51465	-0.59025884	-71.270294	5.98E-05	0.002174377	0
197.01465	-0.59115887	-75.129814	8.39E-05	0.002065003	0
197.51465	-0.59251487	-75.18972	8.35E-05	0.002135038	0
198.01465	-0.59432387	-79.699142	0.000124201	0.002160668	0
198.51465	-0.59593022	-80.963577	7.42E-05	0.002148449	0
199.01465	-0.59799254	-88.297234	5.28E-05	0.002027452	0
199.51465	-0.59739947	-87.391556	7.25E-05	0.001966059	0
200.01465	-0.60044825	-91.240799	3.41E-05	0.002046228	0
200.51465	-0.60114563	-94.661301	0.000130832	0.001941025	0
201.01465	-0.60277283	-94.481163	7.50E-05	0.00205636	1
201.51465	-0.60397983	-95.117226	6.34E-05	0.002107322	1
202.01465	-0.60587823	-96.50444	7.68E-05	0.002028346	0
202.51465	-0.60956478	-96.647575	6.59E-05	0.002045035	0
203.01465	-0.6085366	-97.738464	0.000105854	0.002135932	0
203.51465	-0.61155558	-99.169594	3.43E-05	0.002130568	0
204.01465	-0.61200857	-101.03411	3.06E-05	0.002042949	0
204.51465	-0.61249733	-101.26007	0.000114609	0.002092123	0
205.01465	-0.61556101	-101.1965	0.000122711	0.002134442	0
205.51465	-0.61779916	-101.08454	6.28E-05	0.002062619	0
206.01465	-0.61827898	-101.294	7.06E-05	0.002112985	0
206.51465	-0.62041879	-104.36066	5.87E-05	0.002200007	0
207.01465	-0.62133372	-104.16785	7.76E-05	0.00221163	0
207.51465	-0.62275231	-103.18668	4.62E-05	0.00213325	0
208.01465	-0.62503219	-104.48969	7.36E-05	0.002175868	0
208.51465	-0.62658489	-104.91576	0.00010943	0.00213027	0
209.01465	-0.6283462	-107.47037	6.99E-05	0.002195239	0
209.51465	-0.62801838	-110.23885	0.000111349	0.002242625	0
210.01465	-0.62932074	-111.66167	8.25E-05	0.00208348	0
210.51465	-0.63271523	-112.84811	6.87E-05	0.002088249	0
211.01465	-0.63289702	-114.7683	6.44E-05	0.002045631	0
211.51465	-0.63569248	-117.08662	7.32E-05	0.002135336	0
212.01465	-0.63670576	-120.242	0.000103414	0.002092421	1
212.51465	-0.639081	-120.67616	0.000105798	0.002020598	0
213.01465	-0.63925385	-123.98458	2.18E-05	0.002121031	0
213.51465	-0.64006746	-125.99051	4.94E-05	0.002120137	0
214.01465	-0.64207613	-129.48206	7.86E-05	0.002060235	0
214.51465	-0.64302683	-130.42378	8.77E-05	0.001979768	0
215.01465	-0.64619184	-128.93369	0.000107344	0.001926124	0
215.51465	-0.64745247	-136.07727	9.46E-05	0.002065301	0
216.01465	-0.64865649	-136.04054	6.33E-05	0.002031028	0
216.51465	-0.64926147	-138.31056	0.000116359	0.001887381	0
217.01465	-0.6516248	-138.68666	0.000102241	0.001954734	0
217.51465	-0.6534189	-140.12788	8.41E-05	0.001910031	0
218.01465	-0.65453649	-141.45334	9.19E-05	0.001956821	0
